number,crowd_score
3341,0.2
9948,0.2
3340,0.2
5054,0.2
0455,0.2
5045,0.2
5040,0.2
9794,0.2
1541,0.2
1545,0.2
3324,0.2
0041,0.2
0042,0.2
0043,0.2
0045,0.2
1554,0.2
0450,0.2
0046,0.2
9749,0.2
9747,0.2
4991,0.2
4989,0.2
4979,0.2
4977,0.2
2542,0.2
0410,0.2
4855,0.2
1614,0.2
4833,0.2
0409,0.2
4822,0.2
0408,0.2
4811,0.2
4799,0.2
4797,0.2
2524,0.2
1641,0.2
4787,0.2
3384,0.2
0407,0.2
0064,0.2
2545,0.2
4778,0.2
4877,0.2
3374,0.2
4969,0.2
4959,0.2
4955,0.2
4939,0.2
4933,0.2
4929,0.2
4922,0.2
4919,0.2
4911,0.2
0949,0.2
4909,0.2
4899,0.2
0054,0.2
0940,0.2
3364,0.2
0420,0.2
0411,0.2
2554,0.2
2423,0.2
4535,0.2
2421,0.2
4070,0.2
2249,0.2
2248,0.2
4060,0.2
4055,0.2
2247,0.2
4050,0.2
4077,0.2
0304,0.2
4030,0.2
4022,0.2
2246,0.2
2245,0.2
4020,0.2
4011,0.2
4010,0.2
4033,0.2
4080,0.2
2254,0.2
4099,0.2
4161,0.2
4155,0.2
0141,0.2
4151,0.2
4133,0.2
4131,0.2
4122,0.2
4121,0.2
4119,0.2
4118,0.2
4117,0.2
4116,0.2
4115,0.2
4113,0.2
4112,0.2
4110,0.2
4101,0.2
4009,0.2
4008,0.2
2243,0.2
2241,0.2
2024,0.2
0240,0.2
0740,0.2
0747,0.2
2040,0.2
2042,0.2
3734,0.2
3843,0.2
3743,0.2
3747,0.2
3834,0.2
2142,0.2
2141,0.2
3774,0.2
2114,0.2
0224,0.2
0774,0.2
3934,0.2
2264,0.2
0242,0.2
0804,0.2
4007,0.2
4006,0.2
2240,0.2
4005,0.2
9954,0.2
4002,0.2
4001,0.2
1994,0.2
3994,0.2
2234,0.2
0204,0.2
3634,0.2
2214,0.2
3643,0.2
2004,0.2
3949,0.2
3943,0.2
2204,0.2
4171,0.2
4177,0.2
0140,0.2
9924,0.2
4399,0.2
2324,0.2
4393,0.2
0840,0.2
4383,0.2
4377,0.2
4373,0.2
4363,0.2
4355,0.2
4353,0.2
3543,0.2
4339,0.2
4338,0.2
4337,0.2
4336,0.2
4335,0.2
0104,0.2
3545,0.2
2334,0.2
1841,0.2
2420,0.2
2412,0.2
4533,0.2
2411,0.2
2402,0.2
4525,0.2
4522,0.2
4515,0.2
4511,0.2
4505,0.2
0704,0.2
9849,0.2
1814,0.2
0094,0.2
3534,0.2
2343,0.2
2342,0.2
9964,0.2
3314,0.2
4332,0.2
4330,0.2
4228,0.2
4227,0.2
4226,0.2
4225,0.2
4223,0.2
4221,0.2
4220,0.2
4212,0.2
4211,0.2
4202,0.2
3554,0.2
4199,0.2
2274,0.2
4191,0.2
1941,0.2
1949,0.2
4181,0.2
4229,0.2
4331,0.2
4232,0.2
2284,0.2
4323,0.2
4322,0.2
0343,0.2
4313,0.2
4311,0.2
0340,0.2
4299,0.2
0114,0.2
4282,0.2
2294,0.2
4277,0.2
4272,0.2
1914,0.2
0334,0.2
4262,0.2
4255,0.2
4252,0.2
4233,0.2
1514,0.2
2124,0.2
0499,0.2
1147,0.2
1014,0.2
1148,0.2
5224,0.2
1149,0.2
2994,0.2
5499,0.2
0504,0.2
2724,0.2
9945,0.2
1154,0.2
5242,0.2
5245,0.2
3143,0.2
3004,0.2
3141,0.2
5254,0.2
5495,0.2
3134,0.2
1040,0.2
2742,0.2
1146,0.2
2747,0.2
1145,0.2
1142,0.2
3242,0.2
5154,0.2
1134,0.2
0477,0.2
9894,0.2
5514,0.2
9974,0.2
3234,0.2
0640,0.2
1343,0.2
3224,0.2
1341,0.2
0480,0.2
5504,0.2
1334,0.2
9984,0.2
1140,0.2
9947,0.2
9946,0.2
9941,0.2
1314,0.2
1143,0.2
3243,0.2
1242,0.2
9774,0.2
5435,0.2
5433,0.2
5425,0.2
5422,0.2
5415,0.2
5411,0.2
3034,0.2
5405,0.2
2842,0.2
9942,0.2
0014,0.2
0540,0.2
1194,0.2
5354,0.2
9649,0.2
1174,0.2
9943,0.2
3043,0.2
1184,0.2
2824,0.2
0545,0.2
5450,0.2
1241,0.2
5345,0.2
5451,0.2
0024,0.2
1041,0.2
1164,0.2
5485,0.2
1224,0.2
3114,0.2
5477,0.2
5475,0.2
2774,0.2
0604,0.2
1104,0.2
1214,0.2
5334,0.2
5465,0.2
5459,0.2
5458,0.2
9904,0.2
5457,0.2
5456,0.2
5453,0.2
5452,0.2
5343,0.2
2949,0.2
3040,0.2
0470,0.2
0034,0.2
1431,0.2
1416,0.2
0994,0.2
2924,0.2
1499,0.2
1415,0.2
3304,0.2
1413,0.2
1451,0.2
1124,0.2
2942,0.2
1412,0.2
9914,0.2
1004,0.2
1455,0.2
1461,0.2
5145,0.2
1491,0.2
1410,0.2
1481,0.2
2624,0.2
5141,0.2
2642,0.2
1401,0.2
1477,0.2
1471,0.2
0460,0.2
1422,0.2
1433,0.2
1421,0.2
0554,0.2
9940,0.2
5114,0.2
1417,0.2
1419,0.2
1418,0.2
8464,0.24999999999999997
6484,0.24999999999999997
6464,0.24999999999999997
4846,0.24999999999999997
6844,0.24999999999999997
8446,0.24999999999999997
4684,0.24999999999999997
4864,0.24999999999999997
4466,0.24999999999999997
4468,0.24999999999999997
4848,0.24999999999999997
8644,0.24999999999999997
4486,0.24999999999999997
4488,0.24999999999999997
4648,0.24999999999999997
4646,0.24999999999999997
6448,0.24999999999999997
8844,0.24999999999999997
8484,0.24999999999999997
6644,0.24999999999999997
7599,0.25
2260,0.25
7133,0.25
0565,0.25
0570,0.25
0730,0.25
0577,0.25
2265,0.25
0575,0.25
2877,0.25
2257,0.25
7597,0.25
2151,0.25
2261,0.25
7595,0.25
0772,0.25
7127,0.25
8711,0.25
2263,0.25
2258,0.25
2259,0.25
7131,0.25
7087,0.25
2199,0.25
0727,0.25
0720,0.25
2287,0.25
0717,0.25
0773,0.25
7607,0.25
2128,0.25
2127,0.25
2126,0.25
2289,0.25
2833,0.25
0711,0.25
8707,0.25
2832,0.25
2291,0.25
2293,0.25
0595,0.25
2827,0.25
2926,0.25
7151,0.25
7611,0.25
2295,0.25
9809,0.25
2297,0.25
2927,0.25
2829,0.25
2285,0.25
2129,0.25
2283,0.25
2267,0.25
0722,0.25
2269,0.25
2270,0.25
2273,0.25
9775,0.25
2275,0.25
8599,0.25
2276,0.25
2277,0.25
2278,0.25
9776,0.25
7137,0.25
0580,0.25
2133,0.25
2279,0.25
2132,0.25
2280,0.25
2281,0.25
0585,0.25
2131,0.25
2855,0.25
9811,0.25
2925,0.25
2852,0.25
2872,0.25
2271,0.25
2251,0.25
0733,0.25
2207,0.25
2208,0.25
2209,0.25
2210,0.25
2211,0.25
7101,0.25
2213,0.25
2909,0.25
2215,0.25
2216,0.25
2217,0.25
8722,0.25
2902,0.25
2218,0.25
2219,0.25
7537,0.25
9822,0.25
7535,0.25
9819,0.25
7533,0.25
0737,0.25
2191,0.25
7578,0.25
7579,0.25
0558,0.25
7550,0.25
7551,0.25
7576,0.25
0750,0.25
2201,0.25
0755,0.25
7567,0.25
9829,0.25
0757,0.25
2919,0.25
7570,0.25
2912,0.25
7571,0.25
7559,0.25
7572,0.25
7558,0.25
7573,0.25
0760,0.25
0557,0.25
7097,0.25
7556,0.25
2205,0.25
2206,0.25
7575,0.25
2911,0.25
7099,0.25
7553,0.25
7552,0.25
2230,0.25
2231,0.25
2233,0.25
2899,0.25
9772,0.25
7115,0.25
9930,0.25
0771,0.25
2162,0.25
7116,0.25
2161,0.25
2155,0.25
8717,0.25
7511,0.25
9769,0.25
7118,0.25
7119,0.25
2152,0.25
0556,0.25
9773,0.25
2250,0.25
7507,0.25
7565,0.25
7505,0.25
2253,0.25
7121,0.25
7122,0.25
2255,0.25
2256,0.25
7113,0.25
2923,0.25
7112,0.25
0560,0.25
0767,0.25
7527,0.25
2235,0.25
7525,0.25
2236,0.25
9770,0.25
2237,0.25
2920,0.25
7522,0.25
7107,0.25
0710,0.25
2182,0.25
2238,0.25
2239,0.25
9771,0.25
2181,0.25
0559,0.25
2921,0.25
2177,0.25
2172,0.25
7110,0.25
7517,0.25
7585,0.25
2171,0.25
7515,0.25
7587,0.25
9336,0.25
2335,0.25
0709,0.25
7363,0.25
7257,0.25
2520,0.25
2521,0.25
2125,0.25
0630,0.25
2523,0.25
0633,0.25
7357,0.25
7262,0.25
2525,0.25
7355,0.25
2526,0.25
0650,0.25
0655,0.25
7353,0.25
9329,0.25
2527,0.25
2528,0.25
7267,0.25
2529,0.25
2655,0.25
2532,0.25
2533,0.25
2535,0.25
2550,0.25
2551,0.25
2515,0.25
9797,0.25
9791,0.25
7255,0.25
2699,0.25
7379,0.25
9787,0.25
7378,0.25
9319,0.25
0610,0.25
9338,0.25
7376,0.25
9789,0.25
0611,0.25
7375,0.25
2502,0.25
7373,0.25
2677,0.25
9322,0.25
2672,0.25
9323,0.25
7372,0.25
7371,0.25
7370,0.25
2505,0.25
2511,0.25
7252,0.25
7367,0.25
0620,0.25
0622,0.25
9935,0.25
2512,0.25
2553,0.25
2652,0.25
7270,0.25
2577,0.25
2582,0.25
9331,0.25
2627,0.25
7287,0.25
9332,0.25
7317,0.25
2625,0.25
2585,0.25
2623,0.25
0670,0.25
7313,0.25
2595,0.25
9793,0.25
7311,0.25
9937,0.25
2621,0.25
2620,0.25
2599,0.25
7297,0.25
7307,0.25
9938,0.25
2602,0.25
9337,0.25
9335,0.25
2611,0.25
2612,0.25
2575,0.25
2629,0.25
2632,0.25
2572,0.25
7339,0.25
7338,0.25
9795,0.25
7336,0.25
7271,0.25
7335,0.25
2556,0.25
7272,0.25
2557,0.25
7273,0.25
7332,0.25
7275,0.25
7276,0.25
0609,0.25
7331,0.25
7279,0.25
7330,0.25
9330,0.25
2558,0.25
2633,0.25
2559,0.25
7327,0.25
2562,0.25
2565,0.25
0677,0.25
7323,0.25
7322,0.25
7282,0.25
7278,0.25
2299,0.25
2702,0.25
7237,0.25
2329,0.25
2330,0.25
7172,0.25
2331,0.25
7173,0.25
2797,0.25
7299,0.25
2336,0.25
7175,0.25
2337,0.25
2338,0.25
2339,0.25
2352,0.25
2353,0.25
2355,0.25
2362,0.25
7176,0.25
2363,0.25
7178,0.25
0706,0.25
2372,0.25
7179,0.25
2373,0.25
2377,0.25
0602,0.25
2382,0.25
2383,0.25
7171,0.25
0705,0.25
2328,0.25
0707,0.25
2302,0.25
2825,0.25
2823,0.25
0708,0.25
2311,0.25
7155,0.25
9778,0.25
7157,0.25
2821,0.25
2820,0.25
0599,0.25
7161,0.25
2312,0.25
2812,0.25
2811,0.25
9313,0.25
2313,0.25
2802,0.25
2320,0.25
2321,0.25
7167,0.25
2323,0.25
0601,0.25
2799,0.25
7170,0.25
2325,0.25
2326,0.25
2327,0.25
7181,0.25
2393,0.25
9931,0.25
2729,0.25
2728,0.25
7217,0.25
7393,0.25
2727,0.25
2726,0.25
7220,0.25
7221,0.25
2725,0.25
0699,0.25
7223,0.25
7225,0.25
7387,0.25
7226,0.25
2723,0.25
7228,0.25
7229,0.25
2721,0.25
2720,0.25
5523,0.25
7232,0.25
7233,0.25
7383,0.25
2717,0.25
9933,0.25
2712,0.25
2711,0.25
9932,0.25
2732,0.25
7397,0.25
0701,0.25
2787,0.25
2782,0.25
2399,0.25
2779,0.25
2778,0.25
2776,0.25
7187,0.25
2775,0.25
7191,0.25
2773,0.25
2771,0.25
2770,0.25
2767,0.25
2707,0.25
7197,0.25
7199,0.25
2762,0.25
7202,0.25
0607,0.25
2757,0.25
2755,0.25
2752,0.25
7207,0.25
2737,0.25
7211,0.25
7399,0.25
7212,0.25
2733,0.25
0605,0.25
9936,0.25
5522,0.25
2121,0.25
1393,0.25
1391,0.25
1007,0.25
1008,0.25
8110,0.25
1383,0.25
8112,0.25
8113,0.25
1381,0.25
8115,0.25
1009,0.25
8117,0.25
1377,0.25
8119,0.25
1373,0.25
1006,0.25
8121,0.25
1399,0.25
1005,0.25
0989,0.25
0991,0.25
0993,0.25
8070,0.25
8077,0.25
0995,0.25
9913,0.25
0997,0.25
9912,0.25
9911,0.25
9910,0.25
9908,0.25
1002,0.25
9383,0.25
8099,0.25
8101,0.25
8122,0.25
1371,0.25
1010,0.25
1318,0.25
1317,0.25
8151,0.25
1316,0.25
1315,0.25
8155,0.25
1313,0.25
1312,0.25
1013,0.25
1310,0.25
1301,0.25
1015,0.25
1299,0.25
1016,0.25
1017,0.25
1319,0.25
1321,0.25
1322,0.25
1323,0.25
1363,0.25
1361,0.25
1355,0.25
9907,0.25
1353,0.25
1351,0.25
8131,0.25
8055,0.25
8133,0.25
1338,0.25
1337,0.25
1012,0.25
1336,0.25
1335,0.25
1332,0.25
1330,0.25
1339,0.25
1291,0.25
0980,0.25
1505,0.25
7991,0.25
7993,0.25
0950,0.25
7995,0.25
1585,0.25
9393,0.25
0955,0.25
9391,0.25
0959,0.25
8001,0.25
8002,0.25
0960,0.25
1581,0.25
8005,0.25
8007,0.25
7989,0.25
9389,0.25
0939,0.25
1591,0.25
7971,0.25
7972,0.25
7973,0.25
1610,0.25
7975,0.25
7976,0.25
9395,0.25
7978,0.25
7979,0.25
0929,0.25
1601,0.25
0930,0.25
1599,0.25
0933,0.25
1595,0.25
7987,0.25
8009,0.25
8010,0.25
8011,0.25
1533,0.25
1531,0.25
1525,0.25
0979,0.25
1522,0.25
1521,0.25
1519,0.25
1518,0.25
1517,0.25
1516,0.25
1515,0.25
1513,0.25
1512,0.25
8050,0.25
1510,0.25
1535,0.25
8033,0.25
8030,0.25
1550,0.25
1577,0.25
1575,0.25
1571,0.25
0969,0.25
1565,0.25
1561,0.25
0970,0.25
1501,0.25
1559,0.25
1558,0.25
8022,0.25
1557,0.25
1556,0.25
1553,0.25
1552,0.25
0977,0.25
8020,0.25
9379,0.25
1018,0.25
1282,0.25
8377,0.25
1105,0.25
9369,0.25
1106,0.25
1165,0.25
8373,0.25
1163,0.25
1162,0.25
1160,0.25
1159,0.25
1158,0.25
8299,0.25
1107,0.25
1157,0.25
1156,0.25
1102,0.25
1108,0.25
9905,0.25
1099,0.25
1091,0.25
1180,0.25
1179,0.25
1178,0.25
1177,0.25
1176,0.25
1175,0.25
1173,0.25
1172,0.25
8272,0.25
8393,0.25
1170,0.25
1169,0.25
9906,0.25
8277,0.25
1167,0.25
1155,0.25
1153,0.25
1152,0.25
8337,0.25
8339,0.25
1133,0.25
1132,0.25
9893,0.25
1130,0.25
1129,0.25
1128,0.25
1127,0.25
1126,0.25
1125,0.25
1123,0.25
1122,0.25
8353,0.25
9891,0.25
8335,0.25
1135,0.25
9895,0.25
8332,0.25
1109,0.25
9363,0.25
1150,0.25
8311,0.25
8313,0.25
9902,0.25
9901,0.25
9359,0.25
8322,0.25
1139,0.25
1138,0.25
1137,0.25
9897,0.25
1136,0.25
8330,0.25
8331,0.25
8323,0.25
1182,0.25
1183,0.25
8399,0.25
1233,0.25
1232,0.25
1231,0.25
8199,0.25
1229,0.25
8202,0.25
1228,0.25
1227,0.25
1226,0.25
1225,0.25
1050,0.25
1223,0.25
1220,0.25
8211,0.25
8212,0.25
1251,0.25
1252,0.25
8191,0.25
1255,0.25
8171,0.25
1281,0.25
1277,0.25
1272,0.25
1271,0.25
1019,0.25
8177,0.25
1219,0.25
1020,0.25
1021,0.25
1022,0.25
1030,0.25
1031,0.25
1261,0.25
1033,0.25
9377,0.25
1262,0.25
7970,0.25
1218,0.25
1216,0.25
1199,0.25
9879,0.25
1197,0.25
1070,0.25
1195,0.25
1193,0.25
1071,0.25
1077,0.25
1080,0.25
1189,0.25
1081,0.25
8252,0.25
1187,0.25
8255,0.25
1185,0.25
1061,0.25
1201,0.25
1202,0.25
1060,0.25
1215,0.25
1051,0.25
8220,0.25
8221,0.25
1213,0.25
8223,0.25
1212,0.25
1217,0.25
8225,0.25
8227,0.25
9373,0.25
8229,0.25
9877,0.25
1210,0.25
8232,0.25
8233,0.25
1055,0.25
7969,0.25
1612,0.25
7967,0.25
7723,0.25
7725,0.25
7726,0.25
1993,0.25
7728,0.25
7729,0.25
7730,0.25
7731,0.25
7732,0.25
7733,0.25
0809,0.25
7735,0.25
7736,0.25
8559,0.25
7738,0.25
7722,0.25
7739,0.25
7721,0.25
7719,0.25
0807,0.25
7705,0.25
7706,0.25
1997,0.25
7708,0.25
7709,0.25
7710,0.25
7711,0.25
7712,0.25
7713,0.25
9839,0.25
7715,0.25
7716,0.25
1995,0.25
7718,0.25
7720,0.25
1989,0.25
0810,0.25
1981,0.25
7762,0.25
7763,0.25
7765,0.25
9355,0.25
0811,0.25
7769,0.25
1939,0.25
1933,0.25
1931,0.25
1929,0.25
1922,0.25
1921,0.25
1919,0.25
1918,0.25
1917,0.25
7761,0.25
7760,0.25
7759,0.25
7758,0.25
1979,0.25
1977,0.25
1971,0.25
1969,0.25
2928,0.25
8557,0.25
1961,0.25
9925,0.25
1959,0.25
7751,0.25
7752,0.25
7753,0.25
1955,0.25
7755,0.25
7756,0.25
1951,0.25
7750,0.25
7702,0.25
7701,0.25
0805,0.25
9928,0.25
0778,0.25
0779,0.25
0780,0.25
2082,0.25
2080,0.25
2077,0.25
2072,0.25
2070,0.25
0787,0.25
2062,0.25
2060,0.25
2055,0.25
2052,0.25
2050,0.25
7637,0.25
0776,0.25
9833,0.25
2099,0.25
7617,0.25
2120,0.25
2119,0.25
2118,0.25
2117,0.25
7622,0.25
2116,0.25
7655,0.25
2115,0.25
7627,0.25
2113,0.25
2110,0.25
2102,0.25
2101,0.25
8595,0.25
7633,0.25
0775,0.25
1916,0.25
7657,0.25
8577,0.25
2023,0.25
2021,0.25
2020,0.25
2012,0.25
2011,0.25
2010,0.25
2009,0.25
2008,0.25
2007,0.25
2006,0.25
2005,0.25
9353,0.25
7697,0.25
2001,0.25
7699,0.25
2025,0.25
2026,0.25
7679,0.25
0802,0.25
8575,0.25
0797,0.25
9927,0.25
0799,0.25
2032,0.25
2030,0.25
2029,0.25
2033,0.25
9926,0.25
7671,0.25
7672,0.25
7673,0.25
2028,0.25
7675,0.25
0801,0.25
2027,0.25
7670,0.25
2123,0.25
7780,0.25
7782,0.25
7899,0.25
0908,0.25
1733,0.25
1731,0.25
1727,0.25
1722,0.25
1721,0.25
1719,0.25
7907,0.25
1718,0.25
7909,0.25
1717,0.25
7911,0.25
1716,0.25
1715,0.25
9397,0.25
1713,0.25
7897,0.25
1751,0.25
7875,0.25
0899,0.25
1770,0.25
9916,0.25
7879,0.25
8505,0.25
0901,0.25
0902,0.25
0905,0.25
1767,0.25
0906,0.25
1761,0.25
0907,0.25
1757,0.25
1755,0.25
1737,0.25
1712,0.25
7917,0.25
1710,0.25
0920,0.25
1655,0.25
1651,0.25
1633,0.25
1631,0.25
1622,0.25
7955,0.25
1621,0.25
7957,0.25
1619,0.25
7959,0.25
1617,0.25
0922,0.25
1615,0.25
1613,0.25
7939,0.25
9859,0.25
7937,0.25
0919,0.25
7919,0.25
1707,0.25
1701,0.25
7922,0.25
0909,0.25
1699,0.25
9855,0.25
1772,0.25
1691,0.25
0910,0.25
7929,0.25
1677,0.25
0911,0.25
1671,0.25
7933,0.25
9915,0.25
7927,0.25
7873,0.25
7872,0.25
7871,0.25
0822,0.25
0830,0.25
7807,0.25
0833,0.25
7811,0.25
0850,0.25
0855,0.25
8535,0.25
1877,0.25
7817,0.25
8533,0.25
1871,0.25
7822,0.25
9923,0.25
1855,0.25
1891,0.25
1899,0.25
0820,0.25
1901,0.25
7783,0.25
1915,0.25
7785,0.25
8553,0.25
8552,0.25
7789,0.25
8551,0.25
1851,0.25
7791,0.25
7793,0.25
1913,0.25
7795,0.25
1912,0.25
1910,0.25
1909,0.25
7799,0.25
8550,0.25
7781,0.25
7827,0.25
0877,0.25
7855,0.25
9920,0.25
7857,0.25
8511,0.25
1791,0.25
9918,0.25
1787,0.25
1781,0.25
1779,0.25
1778,0.25
1776,0.25
1775,0.25
9917,0.25
1773,0.25
7870,0.25
1797,0.25
1799,0.25
8515,0.25
1801,0.25
1833,0.25
1831,0.25
7833,0.25
9922,0.25
1822,0.25
1821,0.25
7837,0.25
0870,0.25
8525,0.25
8522,0.25
1817,0.25
1815,0.25
1813,0.25
1812,0.25
1810,0.25
9921,0.25
1819,0.25
2929,0.25
3136,0.25
7079,0.25
9677,0.25
6050,0.25
6055,0.25
0075,0.25
9133,0.25
0076,0.25
0073,0.25
9131,0.25
9129,0.25
9593,0.25
0078,0.25
0079,0.25
0081,0.25
6070,0.25
0077,0.25
0082,0.25
0072,0.25
9139,0.25
6002,0.25
6005,0.25
6007,0.25
0065,0.25
6009,0.25
6010,0.25
0071,0.25
6011,0.25
6020,0.25
6022,0.25
0069,0.25
9970,0.25
6030,0.25
6033,0.25
0067,0.25
0083,0.25
6077,0.25
9122,0.25
6122,0.25
9112,0.25
0087,0.25
6131,0.25
6133,0.25
9110,0.25
6121,0.25
9109,0.25
9967,0.25
0091,0.25
0093,0.25
9101,0.25
9252,0.25
0095,0.25
0089,0.25
6119,0.25
9113,0.25
6117,0.25
9679,0.25
9591,0.25
9121,0.25
0085,0.25
9589,0.25
9118,0.25
6099,0.25
9117,0.25
6101,0.25
9116,0.25
6110,0.25
6112,0.25
6113,0.25
9115,0.25
6115,0.25
6001,0.25
9097,0.25
9595,0.25
0063,0.25
5006,0.25
5895,0.25
5899,0.25
5002,0.25
5001,0.25
9972,0.25
5007,0.25
5905,0.25
0052,0.25
5909,0.25
5911,0.25
9987,0.25
9161,0.25
5915,0.25
0051,0.25
0053,0.25
5008,0.25
5010,0.25
9609,0.25
5035,0.25
5033,0.25
5030,0.25
5025,0.25
5875,0.25
5009,0.25
5022,0.25
9973,0.25
5020,0.25
5015,0.25
5011,0.25
9171,0.25
9169,0.25
5877,0.25
5919,0.25
5922,0.25
5925,0.25
5969,0.25
0059,0.25
5975,0.25
5977,0.25
5979,0.25
5985,0.25
0058,0.25
9151,0.25
9971,0.25
5991,0.25
0061,0.25
5993,0.25
0062,0.25
5997,0.25
5989,0.25
5965,0.25
0057,0.25
9155,0.25
5929,0.25
9159,0.25
5933,0.25
5935,0.25
5939,0.25
0055,0.25
0056,0.25
5950,0.25
5951,0.25
5952,0.25
5953,0.25
5956,0.25
5957,0.25
5958,0.25
5959,0.25
9597,0.25
5050,0.25
6151,0.25
0097,0.25
3995,0.25
9960,0.25
7080,0.25
0199,0.25
6353,0.25
3989,0.25
3997,0.25
6355,0.25
0201,0.25
3983,0.25
3979,0.25
0202,0.25
9022,0.25
9020,0.25
9958,0.25
9019,0.25
9029,0.25
9030,0.25
6313,0.25
0180,0.25
0181,0.25
6322,0.25
6323,0.25
9033,0.25
9697,0.25
6330,0.25
6332,0.25
6335,0.25
6337,0.25
0191,0.25
6339,0.25
9695,0.25
6331,0.25
9569,0.25
0205,0.25
3977,0.25
3931,0.25
3930,0.25
6393,0.25
3929,0.25
3923,0.25
9565,0.25
3932,0.25
3922,0.25
6399,0.25
3913,0.25
3911,0.25
3909,0.25
0211,0.25
9011,0.25
3919,0.25
0210,0.25
3935,0.25
3936,0.25
0206,0.25
3973,0.25
3969,0.25
9957,0.25
6373,0.25
3963,0.25
3959,0.25
0208,0.25
6377,0.25
3955,0.25
3953,0.25
3939,0.25
0209,0.25
3938,0.25
3937,0.25
6311,0.25
9095,0.25
0177,0.25
0171,0.25
0109,0.25
9962,0.25
6191,0.25
9961,0.25
6199,0.25
9070,0.25
6177,0.25
6202,0.25
0112,0.25
0113,0.25
6211,0.25
6212,0.25
0115,0.25
0116,0.25
9069,0.25
6220,0.25
0108,0.25
6171,0.25
9093,0.25
6155,0.25
9091,0.25
9089,0.25
9965,0.25
0099,0.25
0107,0.25
9963,0.25
9080,0.25
9585,0.25
9079,0.25
0105,0.25
9077,0.25
0106,0.25
0102,0.25
6221,0.25
9579,0.25
6223,0.25
0133,0.25
9577,0.25
9050,0.25
6272,0.25
6277,0.25
0150,0.25
0131,0.25
0151,0.25
0155,0.25
0160,0.25
9693,0.25
6299,0.25
0161,0.25
0170,0.25
9575,0.25
0130,0.25
0122,0.25
9055,0.25
6225,0.25
6227,0.25
0117,0.25
6229,0.25
0118,0.25
6232,0.25
6233,0.25
9060,0.25
9059,0.25
0119,0.25
6252,0.25
9691,0.25
6255,0.25
0120,0.25
0121,0.25
9039,0.25
5051,0.25
9177,0.25
5052,0.25
5359,0.25
5358,0.25
5357,0.25
5356,0.25
5650,0.25
5651,0.25
5363,0.25
5652,0.25
9221,0.25
5657,0.25
9220,0.25
5659,0.25
9219,0.25
0015,0.25
5653,0.25
0016,0.25
5365,0.25
5373,0.25
5625,0.25
9226,0.25
5399,0.25
9225,0.25
5395,0.25
5393,0.25
0013,0.25
5633,0.25
5635,0.25
9223,0.25
5385,0.25
5383,0.25
5377,0.25
5375,0.25
0012,0.25
9622,0.25
5353,0.25
0017,0.25
5315,0.25
5313,0.25
5311,0.25
5305,0.25
9211,0.25
5695,0.25
5322,0.25
9975,0.25
9209,0.25
5699,0.25
0021,0.25
0022,0.25
5295,0.25
0023,0.25
5299,0.25
5323,0.25
5325,0.25
9619,0.25
5352,0.25
0018,0.25
5351,0.25
5350,0.25
5339,0.25
5675,0.25
0019,0.25
5677,0.25
5338,0.25
5337,0.25
5336,0.25
5332,0.25
5331,0.25
5330,0.25
9212,0.25
5622,0.25
5705,0.25
9227,0.25
5615,0.25
5513,0.25
5512,0.25
5511,0.25
5510,0.25
5509,0.25
9639,0.25
5516,0.25
5508,0.25
9985,0.25
5506,0.25
9633,0.25
5502,0.25
5501,0.25
5560,0.25
5507,0.25
5561,0.25
5517,0.25
5519,0.25
5526,0.25
5527,0.25
5528,0.25
5529,0.25
5530,0.25
5531,0.25
5518,0.25
5532,0.25
5521,0.25
5520,0.25
5536,0.25
5537,0.25
5538,0.25
5539,0.25
5533,0.25
5562,0.25
5563,0.25
9239,0.25
5587,0.25
9978,0.25
5589,0.25
9233,0.25
5591,0.25
9232,0.25
9980,0.25
5593,0.25
5597,0.25
5599,0.25
9976,0.25
5605,0.25
0011,0.25
5611,0.25
9977,0.25
5583,0.25
5582,0.25
5581,0.25
9629,0.25
9983,0.25
5567,0.25
9982,0.25
5569,0.25
5570,0.25
5571,0.25
5572,0.25
5573,0.25
9981,0.25
5576,0.25
5577,0.25
5578,0.25
5579,0.25
5580,0.25
9228,0.25
5285,0.25
5707,0.25
5282,0.25
5125,0.25
5122,0.25
5811,0.25
5121,0.25
5119,0.25
5118,0.25
9193,0.25
5815,0.25
5116,0.25
9191,0.25
5113,0.25
5112,0.25
5822,0.25
9659,0.25
5117,0.25
5110,0.25
5131,0.25
5805,0.25
5787,0.25
5158,0.25
5157,0.25
5156,0.25
5153,0.25
5152,0.25
5133,0.25
5795,0.25
5797,0.25
5151,0.25
5799,0.25
0031,0.25
5150,0.25
5135,0.25
9195,0.25
5825,0.25
5105,0.25
5101,0.25
5058,0.25
5850,0.25
5851,0.25
5852,0.25
5853,0.25
5057,0.25
5059,0.25
9611,0.25
5857,0.25
9179,0.25
5859,0.25
5056,0.25
0039,0.25
5053,0.25
0038,0.25
5060,0.25
5065,0.25
9181,0.25
9189,0.25
0032,0.25
5099,0.25
0033,0.25
5833,0.25
5095,0.25
5835,0.25
0035,0.25
0036,0.25
0037,0.25
5085,0.25
5080,0.25
5077,0.25
5075,0.25
5070,0.25
5159,0.25
5785,0.25
5161,0.25
5165,0.25
5250,0.25
5235,0.25
5733,0.25
5233,0.25
5735,0.25
5232,0.25
5251,0.25
5737,0.25
5228,0.25
5227,0.25
5226,0.25
5223,0.25
9655,0.25
5221,0.25
5229,0.25
5727,0.25
5252,0.25
